invoice_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,tax_amount,total_amount,po_number,cost_center,description,invoice_status
INV-2026-000795,V0039,Zenith Consulting Incorporated,2026-01-17,2026-03-03,USD,13472.84,0.0,13472.84,OPEX-28423,FIN,Software licensing,PAID
INV-2026-000806,V0065,Pioneer Industries Incorporated,2026-01-17,2026-02-16,USD,12090.06,1813.51,13903.57,CAPEX-69409,PROC,Cloud infrastructure services,REVIEW
INV-2026-000925,V0041,Metro Foods Limited,2026-01-17,2026-02-16,USD,18392.02,1839.2,20231.22,PO-49514,LOG,Training services,PAID
INV-2026-000926,V0056,Silverline Technologies Incorporated,2026-01-17,2026-02-01,GBP,1229.1,0.0,1229.1,CAPEX-59998,HR,Software licensing,PAID
INV-2026-000983,V0025,Lanka Foods Limited,2026-01-17,2026-02-16,USD,15962.85,2873.31,18836.17,PR-31895,IT,Maintenance services,PAID
INV-2026-001513,V0040,Summit Textiles Incorporated,2026-01-17,2026-03-03,LKR,1312703.63,0.0,1312703.63,PO-95253,PROC,Maintenance services,PAID
INV-2026-001768,V0083,Metro Engineering Limited,2026-01-17,2026-03-03,GBP,16026.0,1602.6,17628.6,CAPEX-57123,HR,Cloud infrastructure services,PAID
INV-2026-001826,V0081,Nova Textiles Corporation,2026-01-17,2026-03-03,LKR,1759512.89,175951.29,1935464.18,PR-51311,MKT,Security services,PAID
INV-2026-000076,V0027,Pioneer Solutions Incorporated,2026-01-18,2026-03-19,USD,11777.3,0.0,11777.3,CAPEX-29340,MKT,Security services,PAID
INV-2026-000576,V0002,Zenith Consulting Limited,2026-01-18,2026-03-04,GBP,5513.65,992.46,6506.11,CAPEX-24141,IT,Office equipment,OPEN
INV-2026-000743,V0064,Redwood Textiles Limited,2026-01-18,2026-03-19,GBP,7311.78,731.18,8042.96,OPEX-43804,PROC,Training services,PAID
INV-2026-000987,V0006,Crescent Industries Limited,2026-01-18,2026-02-17,USD,6114.5,917.18,7031.68,OPEX-23344,PROC,Data services,OPEN
INV-2026-001278,V0046,Metro Holdings Incorporated,2026-01-18,2026-02-17,USD,1606.57,240.99,1847.55,PR-77863,LOG,Data services,PAID
INV-2026-001374,V0021,Vertex Supplies Corporation,2026-01-18,2026-02-17,GBP,11236.02,0.0,11236.02,CAPEX-92420,IT,Professional consulting,PAID
INV-2026-001660,V0014,Delta Foods Corporation,2026-01-18,2026-02-17,GBP,9596.8,767.74,10364.55,PR-40821,LOG,Packaging materials,REVIEW
INV-2026-000060,V0021,Vertex Supplies Corporation,2026-01-19,2026-03-05,USD,19754.52,1580.36,21334.88,OPEX-42780,HR,Office equipment,REVIEW
INV-2026-000082,V0057,Keystone Packaging Limited,2026-01-19,2026-02-03,USD,12212.95,0.0,12212.95,PR-46046,LOG,Training services,REVIEW
INV-2026-000147,V0018,Royal Networks Incorporated,2026-01-19,2026-03-05,USD,17985.74,1798.57,19784.31,PO-99381,MKT,Network equipment,PAID
INV-2026-000295,V0061,Silverline Services Limited,2026-01-19,2026-02-03,EUR,1462.55,117.0,1579.55,PR-15220,IT,Maintenance services,REVIEW
INV-2026-000334,V0047,Insight Technologies Incorporated,2026-01-19,2026-02-18,GBP,18845.43,1884.54,20729.98,PO-54113,OPS,Network equipment,PAID
INV-2026-000343,V0014,Delta Foods Corporation,2026-01-19,2026-02-18,USD,17772.07,0.0,17772.07,PO-81702,IT,Network equipment,PAID
INV-2026-000452,V0071,Harbor Technologies Limited,2026-01-19,2026-02-18,GBP,1459.17,0.0,1459.17,PR-86099,HR,Network equipment,PAID
INV-2026-001114,V0019,Titan Foods Incorporated,2026-01-19,2026-03-05,USD,9165.88,1649.86,10815.74,OPEX-23137,PROC,Data services,PAID
INV-2026-001337,V0087,Orbit Trading Limited,2026-01-19,2026-02-18,USD,8735.55,1572.4,10307.95,CAPEX-34955,MKT,Data services,PAID
INV-2026-001985,V0023,Metro Consulting Corporation,2026-01-19,2026-03-20,USD,6628.56,662.86,7291.42,OPEX-87879,IT,Data services,OPEN
INV-2026-000103,V0022,Crescent Supplies Limited,2026-01-20,2026-03-21,GBP,2386.85,358.03,2744.88,PR-55793,OPS,Warehouse supplies,OPEN
INV-2026-000302,V0081,Nova Textiles Corporation,2026-01-20,2026-03-06,USD,10274.34,0.0,10274.34,OPEX-84302,FIN,Network equipment,PAID
INV-2026-000313,V0051,Nova Systems Corporation,2026-01-20,2026-03-21,EUR,1358.18,244.47,1602.66,PR-41034,OPS,Office equipment,PAID
INV-2026-000431,V0088,Unity Technologies Limited,2026-01-20,2026-02-19,USD,14733.38,0.0,14733.38,OPEX-15326,HR,Office equipment,REVIEW
INV-2026-000458,V0010,Silverline Systems Incorporated,2026-01-20,2026-02-04,LKR,1026677.16,0.0,1026677.16,OPEX-87337,FIN,Cloud infrastructure services,PAID
INV-2026-000910,V0084,Harbor Industries Limited,2026-01-20,2026-03-21,USD,17864.34,3215.58,21079.92,OPEX-98112,IT,Network equipment,PAID
INV-2026-001061,V0032,Keystone Logistics Limited,2026-01-20,2026-02-19,USD,10685.63,1923.41,12609.04,OPEX-18645,OPS,Training services,PAID
INV-2026-001309,V0014,Delta Foods Corporation,2026-01-20,2026-03-21,USD,2370.07,0.0,2370.07,PR-36744,OPS,Security services,REVIEW
INV-2026-001318,V0065,Pioneer Industries Incorporated,2026-01-20,2026-02-19,GBP,9744.99,0.0,9744.99,OPEX-64899,FIN,Security services,PAID
INV-2026-001336,V0029,Zenith Supplies Limited,2026-01-20,2026-02-19,USD,10200.36,816.03,11016.38,OPEX-92657,PROC,Data services,PAID
INV-2026-001641,V0012,Evergreen Industries Corporation,2026-01-20,2026-02-04,GBP,387.33,30.99,418.32,PO-30479,LOG,Training services,PAID
INV-2026-001775,V0078,Northstar Packaging Corporation,2026-01-20,2026-02-04,LKR,225482.85,0.0,225482.85,PO-70625,LOG,Network equipment,REVIEW
INV-2026-001925,V0005,Nova Logistics Limited,2026-01-20,2026-02-04,LKR,1233453.46,185018.02,1418471.47,OPEX-52918,HR,Software licensing,REVIEW
INV-2026-000114,V0043,Silverline Logistics Limited,2026-01-21,2026-03-22,GBP,2931.6,234.53,3166.12,CAPEX-95990,PROC,Training services,REVIEW
INV-2026-000154,V0037,Seacrest Holdings Limited,2026-01-21,2026-02-20,USD,12744.93,1911.74,14656.68,CAPEX-26406,PROC,Office equipment,REVIEW
INV-2026-000234,V0018,Royal Networks Incorporated,2026-01-21,2026-03-22,GBP,19489.55,0.0,19489.55,PO-67290,FIN,Software licensing,PAID
INV-2026-000353,V0039,Zenith Consulting Incorporated,2026-01-21,2026-03-07,LKR,1435753.76,215363.06,1651116.82,PR-25765,MKT,Packaging materials,PAID
INV-2026-000588,V0046,Metro Holdings Incorporated,2026-01-21,2026-03-07,USD,10106.21,1515.93,11622.14,OPEX-95140,OPS,Freight and logistics,REVIEW
INV-2026-000652,V0062,Vertex Packaging Incorporated,2026-01-21,2026-02-20,GBP,14658.11,1172.65,15830.76,OPEX-77757,IT,Data services,REVIEW
INV-2026-001134,V0019,Titan Foods Incorporated,2026-01-21,2026-02-20,USD,368.06,36.81,404.86,PR-33910,HR,Warehouse supplies,REVIEW
INV-2026-001185,V0070,Royal Supplies Incorporated,2026-01-21,2026-03-22,USD,622.76,112.1,734.86,PR-69468,PROC,Training services,REVIEW
INV-2026-001314,V0049,Seacrest Consulting Incorporated,2026-01-21,2026-02-05,USD,11360.2,1704.03,13064.23,OPEX-80643,PROC,Software licensing,PAID
INV-2026-001413,V0040,Summit Textiles Incorporated,2026-01-21,2026-02-20,USD,17172.31,1717.23,18889.54,PO-42077,FIN,Training services,PAID
INV-2026-001643,V0026,Vertex Consulting Incorporated,2026-01-21,2026-02-20,USD,14398.9,0.0,14398.9,PO-66750,MKT,Training services,PAID
INV-2026-001646,V0001,Unity Trading Limited,2026-01-21,2026-02-20,USD,5353.64,803.05,6156.69,PR-26254,PROC,Software licensing,PAID
INV-2026-001898,V0070,Royal Supplies Incorporated,2026-01-21,2026-02-20,USD,3392.94,271.43,3664.37,CAPEX-13926,IT,Cloud infrastructure services,PAID
INV-2026-001970,V0070,Royal Supplies Incorporated,2026-01-21,2026-03-07,USD,4193.75,0.0,4193.75,PO-20301,LOG,Freight and logistics,PAID
INV-2026-000031,V0039,Zenith Consulting Incorporated,2026-01-22,2026-02-21,USD,11214.49,1121.45,12335.94,PR-78494,HR,Packaging materials,PAID
INV-2026-000094,V0077,Pioneer Packaging Limited,2026-01-22,2026-02-06,USD,3249.31,487.4,3736.71,PO-98338,IT,Office equipment,OPEN
INV-2026-000131,V0086,Orbit Supplies Limited,2026-01-22,2026-03-23,USD,1465.46,219.82,1685.28,PO-61177,MKT,Packaging materials,REVIEW
INV-2026-000237,V0049,Seacrest Consulting Incorporated,2026-01-22,2026-03-23,USD,15985.34,2877.36,18862.7,PO-20752,OPS,Freight and logistics,PAID
INV-2026-000902,V0058,Harbor Logistics Limited,2026-01-22,2026-03-23,USD,15683.69,0.0,15683.69,CAPEX-80836,FIN,Professional consulting,PAID
INV-2026-001053,V0005,Nova Logistics Limited,2026-01-22,2026-02-06,EUR,6055.73,908.36,6964.09,PR-65450,PROC,Cloud infrastructure services,PAID
INV-2026-001163,V0023,Metro Consulting Corporation,2026-01-22,2026-02-21,USD,5565.24,0.0,5565.24,CAPEX-69168,MKT,Maintenance services,PAID
INV-2026-001222,V0071,Harbor Technologies Limited,2026-01-22,2026-02-21,USD,4335.87,433.59,4769.46,OPEX-76574,OPS,Cloud infrastructure services,PAID
INV-2026-001355,V0035,Global Engineering Limited,2026-01-22,2026-02-06,USD,10149.65,1826.94,11976.59,OPEX-12641,IT,Warehouse supplies,REVIEW
INV-2026-001442,V0045,Nova Solutions Corporation,2026-01-22,2026-02-21,GBP,19699.19,1575.94,21275.12,CAPEX-48249,MKT,Network equipment,REVIEW
INV-2026-001889,V0014,Delta Foods Corporation,2026-01-22,2026-02-21,USD,1575.47,157.55,1733.02,PO-66966,FIN,Warehouse supplies,PAID
INV-2026-000287,V0050,Keystone Trading Corporation,2026-01-23,2026-02-07,USD,6349.43,507.95,6857.38,PR-60164,MKT,Freight and logistics,PAID
INV-2026-000325,V0008,Global Textiles Limited,2026-01-23,2026-02-22,USD,2848.25,0.0,2848.25,PR-92674,MKT,Data services,PAID
INV-2026-000347,V0055,Lanka Systems Incorporated,2026-01-23,2026-02-22,LKR,1332489.95,199873.49,1532363.44,OPEX-36171,IT,Cloud infrastructure services,REVIEW
INV-2026-000384,V0063,Fusion Consulting Incorporated,2026-01-23,2026-02-22,EUR,8742.18,874.22,9616.4,OPEX-66233,HR,Maintenance services,REVIEW
INV-2026-000397,V0002,Zenith Consulting Limited,2026-01-23,2026-02-07,LKR,1158951.71,115895.17,1274846.88,PR-21807,MKT,Data services,REVIEW
INV-2026-000490,V0021,Vertex Supplies Corporation,2026-01-23,2026-02-22,LKR,813881.54,146498.68,960380.21,OPEX-63143,LOG,Professional consulting,PAID
INV-2026-000578,V0069,Keystone Technologies Incorporated,2026-01-23,2026-02-22,USD,10072.94,1007.29,11080.23,PO-15210,FIN,Data services,PAID
INV-2026-000653,V0079,Global Trading Limited,2026-01-23,2026-02-22,USD,12657.58,2278.36,14935.94,PO-99662,PROC,Data services,PAID
INV-2026-000849,V0025,Lanka Foods Limited,2026-01-23,2026-02-22,LKR,940265.47,94026.55,1034292.02,OPEX-12859,IT,Freight and logistics,OPEN
INV-2026-001340,V0082,Redwood Logistics Incorporated,2026-01-23,2026-03-24,LKR,1453485.11,0.0,1453485.11,PO-66927,IT,Packaging materials,OPEN
INV-2026-001720,V0063,Fusion Consulting Incorporated,2026-01-23,2026-03-09,USD,10929.45,0.0,10929.45,PR-92745,IT,Packaging materials,PAID
INV-2026-000065,V0017,Delta Pharma Limited,2026-01-24,2026-02-23,USD,14979.92,0.0,14979.92,PR-27322,MKT,Data services,OPEN
INV-2026-000278,V0082,Redwood Logistics Incorporated,2026-01-24,2026-03-10,EUR,15026.07,2704.69,17730.76,CAPEX-69597,HR,Network equipment,REVIEW
INV-2026-001138,V0035,Global Engineering Limited,2026-01-24,2026-03-25,USD,19561.17,0.0,19561.17,PR-62481,LOG,Cloud infrastructure services,PAID
INV-2026-001158,V0086,Orbit Supplies Limited,2026-01-24,2026-02-23,USD,9433.56,1415.03,10848.59,OPEX-24302,IT,Freight and logistics,PAID
INV-2026-001195,V0026,Vertex Consulting Incorporated,2026-01-24,2026-02-23,GBP,11083.76,886.7,11970.46,OPEX-74985,HR,Data services,REVIEW
INV-2026-001379,V0028,Unity Systems Incorporated,2026-01-24,2026-03-25,USD,2969.47,296.95,3266.41,PO-52380,IT,Cloud infrastructure services,PAID
INV-2026-001557,V0013,Delta Solutions Corporation,2026-01-24,2026-03-10,USD,12481.38,2246.65,14728.03,PR-60160,FIN,Office equipment,OPEN
INV-2026-001760,V0021,Vertex Supplies Corporation,2026-01-24,2026-03-25,GBP,12328.95,986.32,13315.27,OPEX-26326,IT,Professional consulting,PAID
INV-2026-001807,V0064,Redwood Textiles Limited,2026-01-24,2026-02-23,USD,161.49,0.0,161.49,PO-27495,OPS,Network equipment,REVIEW
INV-2026-001924,V0076,Royal Services Incorporated,2026-01-24,2026-02-23,USD,4429.63,442.96,4872.59,CAPEX-39585,IT,Maintenance services,PAID
INV-2026-000191,V0052,Apex Consulting Incorporated,2026-01-25,2026-02-24,USD,9611.79,0.0,9611.79,PO-44181,HR,Professional consulting,PAID
INV-2026-000257,V0061,Silverline Services Limited,2026-01-25,2026-03-11,GBP,13971.65,1117.73,15089.39,PO-49356,IT,Warehouse supplies,PAID
INV-2026-000346,V0031,Pioneer Supplies Incorporated,2026-01-25,2026-02-09,USD,11486.78,1148.68,12635.46,PR-17144,OPS,Cloud infrastructure services,OPEN
INV-2026-000351,V0090,Nova Packaging Corporation,2026-01-25,2026-02-09,GBP,6954.57,1043.19,7997.76,OPEX-87296,FIN,Data services,REVIEW
INV-2026-000517,V0014,Delta Foods Corporation,2026-01-25,2026-02-09,USD,11022.86,0.0,11022.86,OPEX-78679,MKT,Software licensing,REVIEW
INV-2026-000632,V0060,Zenith Packaging Limited,2026-01-25,2026-03-11,USD,13727.42,2470.94,16198.36,OPEX-71675,FIN,Professional consulting,PAID
INV-2026-000747,V0024,Unity Foods Limited,2026-01-25,2026-03-26,LKR,355093.44,28407.48,383500.92,CAPEX-99780,MKT,Office equipment,PAID
INV-2026-000829,V0064,Redwood Textiles Limited,2026-01-25,2026-02-24,USD,5771.51,1038.87,6810.38,PO-61664,OPS,Security services,REVIEW
INV-2026-001256,V0067,Unity Foods Corporation,2026-01-25,2026-02-24,USD,2179.71,0.0,2179.71,OPEX-61211,IT,Software licensing,OPEN
INV-2026-001273,V0081,Nova Textiles Corporation,2026-01-25,2026-02-24,USD,16222.98,0.0,16222.98,CAPEX-63480,LOG,Data services,REVIEW
INV-2026-001332,V0019,Titan Foods Incorporated,2026-01-25,2026-02-24,EUR,16795.15,0.0,16795.15,PO-88432,IT,Data services,PAID
INV-2026-001582,V0045,Nova Solutions Corporation,2026-01-25,2026-02-24,EUR,7558.47,0.0,7558.47,OPEX-33264,LOG,Freight and logistics,PAID
INV-2026-001657,V0028,Unity Systems Incorporated,2026-01-25,2026-02-09,USD,9509.09,760.73,10269.82,CAPEX-35920,IT,Packaging materials,PAID
INV-2026-001834,V0047,Insight Technologies Incorporated,2026-01-25,2026-02-24,USD,19957.96,3592.43,23550.39,PO-19991,FIN,Software licensing,REVIEW
INV-2026-000056,V0056,Silverline Technologies Incorporated,2026-01-26,2026-02-10,USD,3427.33,274.19,3701.52,PO-16028,OPS,Cloud infrastructure services,OPEN
INV-2026-000084,V0056,Silverline Technologies Incorporated,2026-01-26,2026-02-10,LKR,1318058.09,197708.71,1515766.8,PR-66370,HR,Professional consulting,REVIEW
INV-2026-000126,V0041,Metro Foods Limited,2026-01-26,2026-02-25,LKR,313447.38,0.0,313447.38,CAPEX-71925,PROC,Freight and logistics,PAID
INV-2026-000345,V0007,Quantum Technologies Incorporated,2026-01-26,2026-02-25,USD,19491.04,1949.1,21440.14,CAPEX-96585,OPS,Office equipment,PAID
INV-2026-000398,V0010,Silverline Systems Incorporated,2026-01-26,2026-02-25,GBP,4715.47,377.24,5092.7,CAPEX-70853,IT,Software licensing,REVIEW
INV-2026-000709,V0090,Nova Packaging Corporation,2026-01-26,2026-03-12,USD,4901.37,735.21,5636.57,PO-63296,FIN,Freight and logistics,PAID
INV-2026-000896,V0015,Titan Consulting Limited,2026-01-26,2026-03-27,USD,5792.79,0.0,5792.79,CAPEX-21747,FIN,Office equipment,PAID
INV-2026-001024,V0085,Royal Holdings Limited,2026-01-26,2026-03-12,USD,12190.62,2194.31,14384.93,PR-78164,LOG,Warehouse supplies,REVIEW
INV-2026-001146,V0065,Pioneer Industries Incorporated,2026-01-26,2026-03-27,LKR,1555743.87,0.0,1555743.87,OPEX-72515,LOG,Cloud infrastructure services,PAID
INV-2026-001260,V0038,Insight Services Limited,2026-01-26,2026-03-27,USD,7422.71,593.82,8016.52,OPEX-60570,PROC,Software licensing,PAID
INV-2026-001550,V0083,Metro Engineering Limited,2026-01-26,2026-03-27,USD,2455.37,0.0,2455.37,CAPEX-86037,PROC,Warehouse supplies,PAID
INV-2026-001728,V0015,Titan Consulting Limited,2026-01-26,2026-02-25,USD,2744.14,411.62,3155.76,PO-67422,HR,Network equipment,PAID
INV-2026-001900,V0062,Vertex Packaging Incorporated,2026-01-26,2026-03-12,LKR,1791231.25,322421.62,2113652.87,CAPEX-17503,MKT,Training services,PAID
INV-2026-000411,V0003,Harbor Services Incorporated,2026-01-27,2026-03-13,USD,832.34,124.85,957.19,PO-21913,MKT,Security services,PAID
INV-2026-000427,V0058,Harbor Logistics Limited,2026-01-27,2026-03-28,LKR,1359163.88,203874.58,1563038.46,PR-94819,LOG,Maintenance services,PAID
INV-2026-000764,V0063,Fusion Consulting Incorporated,2026-01-27,2026-03-13,USD,10510.53,1891.9,12402.42,PO-25626,FIN,Maintenance services,REVIEW
INV-2026-000964,V0022,Crescent Supplies Limited,2026-01-27,2026-03-28,USD,757.34,136.32,893.66,OPEX-13517,FIN,Professional consulting,PAID
INV-2026-000981,V0083,Metro Engineering Limited,2026-01-27,2026-03-13,GBP,6249.49,0.0,6249.49,PO-16378,MKT,Maintenance services,OPEN
INV-2026-001210,V0080,Vertex Textiles Corporation,2026-01-27,2026-02-11,USD,1070.94,0.0,1070.94,PR-23780,OPS,Warehouse supplies,PAID
INV-2026-001269,V0031,Pioneer Supplies Incorporated,2026-01-27,2026-02-26,GBP,17862.36,1786.24,19648.6,PO-18116,LOG,Office equipment,PAID
INV-2026-001292,V0065,Pioneer Industries Incorporated,2026-01-27,2026-02-11,USD,18020.46,3243.68,21264.14,OPEX-46671,IT,Professional consulting,PAID
INV-2026-001353,V0068,Harbor Supplies Limited,2026-01-27,2026-03-28,USD,15851.91,0.0,15851.91,PR-47105,OPS,Cloud infrastructure services,OPEN
INV-2026-001366,V0011,Nova Engineering Corporation,2026-01-27,2026-03-13,GBP,1660.79,0.0,1660.79,PO-31245,LOG,Warehouse supplies,REVIEW
INV-2026-001377,V0073,Crescent Logistics Corporation,2026-01-27,2026-02-26,LKR,1056577.66,190183.98,1246761.64,OPEX-53274,LOG,Security services,PAID
INV-2026-001483,V0061,Silverline Services Limited,2026-01-27,2026-02-26,EUR,4300.6,774.11,5074.71,PR-52436,FIN,Professional consulting,REVIEW
INV-2026-001590,V0063,Fusion Consulting Incorporated,2026-01-27,2026-02-26,EUR,9744.0,974.4,10718.4,CAPEX-75223,MKT,Office equipment,PAID
INV-2026-001840,V0056,Silverline Technologies Incorporated,2026-01-27,2026-03-28,LKR,1628323.63,0.0,1628323.63,PR-34922,LOG,Training services,PAID
INV-2026-000017,V0063,Fusion Consulting Incorporated,2026-01-28,2026-03-14,USD,12755.43,1275.54,14030.98,PR-67080,FIN,Warehouse supplies,PAID
INV-2026-000069,V0048,Zenith Trading Incorporated,2026-01-28,2026-02-27,USD,617.49,92.62,710.11,CAPEX-89964,FIN,Training services,PAID
INV-2026-000416,V0053,Pioneer Trading Incorporated,2026-01-28,2026-02-27,EUR,4014.92,0.0,4014.92,OPEX-38257,HR,Professional consulting,PAID
INV-2026-000417,V0044,Evergreen Systems Incorporated,2026-01-28,2026-03-14,USD,18541.34,3337.44,21878.78,PO-69048,HR,Training services,REVIEW
INV-2026-000425,V0067,Unity Foods Corporation,2026-01-28,2026-02-12,USD,3009.1,541.64,3550.73,PO-36201,OPS,Freight and logistics,PAID
INV-2026-000493,V0065,Pioneer Industries Incorporated,2026-01-28,2026-03-29,USD,10123.0,809.84,10932.84,PO-77277,OPS,Data services,PAID
INV-2026-000540,V0069,Keystone Technologies Incorporated,2026-01-28,2026-02-27,USD,4745.57,711.84,5457.41,CAPEX-67503,PROC,Professional consulting,PAID
INV-2026-000553,V0054,Jade Industries Limited,2026-01-28,2026-03-29,USD,13528.91,2435.2,15964.12,OPEX-23644,FIN,Freight and logistics,PAID
INV-2026-000798,V0019,Titan Foods Incorporated,2026-01-28,2026-02-27,USD,19402.08,1940.21,21342.29,OPEX-43332,MKT,Security services,PAID
INV-2026-000863,V0015,Titan Consulting Limited,2026-01-28,2026-03-29,EUR,15669.27,0.0,15669.27,PO-76493,IT,Freight and logistics,PAID
INV-2026-000984,V0066,Jade Pharma Incorporated,2026-01-28,2026-02-27,USD,11293.64,0.0,11293.64,PR-81002,HR,Maintenance services,PAID
INV-2026-001011,V0012,Evergreen Industries Corporation,2026-01-28,2026-03-29,LKR,1600129.54,0.0,1600129.54,CAPEX-37462,PROC,Maintenance services,REVIEW
INV-2026-001016,V0080,Vertex Textiles Corporation,2026-01-28,2026-02-27,USD,5947.34,594.73,6542.07,PO-46275,IT,Network equipment,PAID
INV-2026-001133,V0090,Nova Packaging Corporation,2026-01-28,2026-03-29,USD,9599.31,1439.9,11039.21,PR-13956,FIN,Network equipment,REVIEW
INV-2026-001141,V0035,Global Engineering Limited,2026-01-28,2026-02-12,USD,7330.51,586.44,7916.95,PO-41395,OPS,Freight and logistics,REVIEW
INV-2026-001142,V0070,Royal Supplies Incorporated,2026-01-28,2026-02-12,USD,11990.56,959.24,12949.81,PR-82311,FIN,Training services,PAID
INV-2026-001252,V0035,Global Engineering Limited,2026-01-28,2026-02-27,EUR,2056.29,164.5,2220.8,OPEX-53425,MKT,Cloud infrastructure services,REVIEW
INV-2026-001299,V0008,Global Textiles Limited,2026-01-28,2026-03-29,USD,19055.18,3429.93,22485.11,CAPEX-80092,HR,Maintenance services,REVIEW
INV-2026-001361,V0073,Crescent Logistics Corporation,2026-01-28,2026-02-27,USD,2978.17,536.07,3514.24,PO-22502,LOG,Freight and logistics,REVIEW
INV-2026-001447,V0081,Nova Textiles Corporation,2026-01-28,2026-02-27,EUR,10768.27,1076.83,11845.09,PR-62948,HR,Packaging materials,REVIEW
INV-2026-001604,V0062,Vertex Packaging Incorporated,2026-01-28,2026-02-12,USD,876.06,87.61,963.67,PR-20958,MKT,Warehouse supplies,REVIEW
